TITLE,URL,CONTENT
Article 433-23-1,/codes/article_lc/LEGIARTI000043972377,"L'interdiction du territoire français peut être prononcée dans les conditions prévues à l'article 131-30, soit à titre définitif, soit pour une durée maximale de dix ans, à l'encontre de tout étranger coupable de l'infraction prévue à l'article 433-3-1."
Article 433-24,/codes/article_lc/LEGIARTI000025450523,"En cas de condamnation pour les infractions prévues à l'article 433-8, le prononcé des peines complémentaires suivantes est obligatoire : 
1° L'interdiction de détenir ou de porter, pour une durée de dix ans au plus, une arme soumise à autorisation ; 
2° La confiscation d'une ou de plusieurs armes dont le condamné est propriétaire ou dont il a la libre disposition ; 
3° Le retrait du permis de chasser avec interdiction de solliciter la délivrance d'un nouveau permis pendant trois ans au plus. 
Toutefois, la juridiction peut, par une décision spécialement motivée, décider de ne pas prononcer ces peines, en considération des circonstances de l'infraction et de la personnalité de son auteur."
Article 433-25,/codes/article_lc/LEGIARTI000020630753,"Les personnes morales déclarées responsables pénalement, dans les conditions prévues par l'article 121-2, des infractions définies aux sections 1,6,7,9 et 10 du présent chapitre encourent, outre l'amende suivant les modalités prévues par l'article 131-38 : 
1° (Abrogé) ; 
2° Pour une durée de cinq ans au plus, les peines mentionnées aux 2°, 3°, 4°, 5°, 6° et 7° de l'article 131-39 ; 
3° La confiscation prévue à l'article 131-21 ; 
4° L'affichage ou la diffusion de la décision prononcée dans les conditions prévues par l'article 131-35. 
L'interdiction mentionnée au 2° de l'article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise."
Article 433-26,/codes/article_lc/LEGIARTI000033563288,Les personnes morales reconnues pénalement responsables dans les conditions prévues à l'article 121-2 des infractions prévues aux articles 433-1 et 433-2 encourent également la peine prévue à l'article 131-39-2.
Article 434-1,/codes/article_lc/LEGIARTI000032207673,"Le fait, pour quiconque ayant connaissance d'un crime dont il est encore possible de prévenir ou de limiter les effets, ou dont les auteurs sont susceptibles de commettre de nouveaux crimes qui pourraient être empêchés, de ne pas en informer les autorités judiciaires ou administratives est puni de trois ans d'emprisonnement et de 45 000 euros d'amende. 
Sont exceptés des dispositions qui précèdent, sauf en ce qui concerne les crimes commis sur les mineurs :
1° Les parents en ligne directe et leurs conjoints, ainsi que les frères et soeurs et leurs conjoints, de l'auteur ou du complice du crime ; 
2° Le conjoint de l'auteur ou du complice du crime, ou la personne qui vit notoirement en situation maritale avec lui. 
Sont également exceptées des dispositions du premier alinéa les personnes astreintes au secret dans les conditions prévues par l'article 226-13."
Article 434-2,/codes/article_lc/LEGIARTI000032654107,"Lorsque le crime visé au premier alinéa de l'article 434-1 constitue une atteinte aux intérêts fondamentaux de la nation prévue par le titre Ier du présent livre ou un acte de terrorisme prévu par le titre II du présent livre, la peine est portée à cinq ans d'emprisonnement et à 75 000 euros d'amende. Les deuxième, troisième et avant-dernier alinéas de l'article 434-1 ne sont pas applicables."
Article 434-3,/codes/article_lc/LEGIARTI000037289453,"Le fait, pour quiconque ayant connaissance de privations, de mauvais traitements ou d'agressions ou atteintes sexuelles infligés à un mineur ou à une personne qui n'est pas en mesure de se protéger en raison de son âge, d'une maladie, d'une infirmité, d'une déficience physique ou psychique ou d'un état de grossesse, de ne pas en informer les autorités judiciaires ou administratives ou de continuer à ne pas informer ces autorités tant que ces infractions n'ont pas cessé est puni de trois ans d'emprisonnement et de 45 000 euros d'amende.
Lorsque le défaut d'information concerne une infraction mentionnée au premier alinéa commise sur un mineur de quinze ans, les peines sont portées à cinq ans d'emprisonnement et 75 000 euros d'amende.
Sauf lorsque la loi en dispose autrement, sont exceptées des dispositions qui précèdent les personnes astreintes au secret dans les conditions prévues par l'article 226-13."
Article 434-4,/codes/article_lc/LEGIARTI000006418608,"Est puni de trois ans d'emprisonnement et de 45 000 euros d'amende le fait, en vue de faire obstacle à la manifestation de la vérité :

1° De modifier l'état des lieux d'un crime ou d'un délit soit par l'altération, la falsification ou l'effacement des traces ou indices, soit par l'apport, le déplacement ou la suppression d'objets quelconques ;

2° De détruire, soustraire, receler ou altérer un document public ou privé ou un objet de nature à faciliter la découverte d'un crime ou d'un délit, la recherche des preuves ou la condamnation des coupables.

Lorsque les faits prévus au présent article sont commis par une personne qui, par ses fonctions, est appelée à concourir à la manifestation de la vérité, la peine est portée à cinq ans d'emprisonnement et à 75 000 euros d'amende."
Article 434-4-1,/codes/article_lc/LEGIARTI000006418609,"Le fait pour une personne ayant connaissance de la disparition d'un mineur de quinze ans de ne pas en informer les autorités judiciaires ou administratives, en vue d'empêcher ou de retarder la mise en oeuvre des procédures de recherche prévues par l'article 74-1 du code de procédure pénale, est puni de deux ans d'emprisonnement et de 30 000 euros d'amende."
Article 434-4-2,/codes/article_lc/LEGIARTI000022686371,
Article 434-5,/codes/article_lc/LEGIARTI000006418611,"Toute menace ou tout autre acte d'intimidation à l'égard de quiconque, commis en vue de déterminer la victime d'un crime ou d'un délit à ne pas porter plainte ou à se rétracter, est puni de trois ans d'emprisonnement et de 45 000 euros d'amende."
Article 434-6,/codes/article_lc/LEGIARTI000006418614,"Le fait de fournir à la personne auteur ou complice d'un crime ou d'un acte de terrorisme puni d'au moins dix ans d'emprisonnement un logement, un lieu de retraite, des subsides, des moyens d'existence ou tout autre moyen de la soustraire aux recherches ou à l'arrestation est puni de trois ans d'emprisonnement et de 45 000 euros d'amende. Les peines sont portées à cinq ans d'emprisonnement et à 75 000 euros d'amende lorsque l'infraction est commise de manière habituelle.

Sont exceptés des dispositions qui précèdent :

1° Les parents en ligne directe et leurs conjoints, ainsi que les frères et soeurs et leurs conjoints, de l'auteur ou complice du crime ou de l'acte de terrorisme ;

2° Le conjoint de l'auteur ou du complice du crime ou de l'acte de terrorisme, ou la personne qui vit notoirement en situation maritale avec lui."
Article 434-7,/codes/article_lc/LEGIARTI000006418616,Le fait de receler ou de cacher le cadavre d'une personne victime d'un homicide ou décédée des suites de violences est puni de deux ans d'emprisonnement et de 30 000 euros d'amende.
Article 434-7-1,/codes/article_lc/LEGIARTI000006418618,"Le fait, par un magistrat, toute autre personne siégeant dans une formation juridictionnelle ou toute autorité administrative, de dénier de rendre la justice après en avoir été requis et de persévérer dans son déni après avertissement ou injonction de ses supérieurs est puni de 7 500 euros d'amende et de l'interdiction de l'exercice des fonctions publiques pour une durée de cinq à vingt ans."
Article 434-7-2,/codes/article_lc/LEGIARTI000044568222,"Sans préjudice des droits de la défense reconnus à la personne suspectée ou poursuivie ou des droits des victimes, le fait pour toute personne qui, en raison de ses fonctions, a connaissance, en application du code de procédure pénale, d'informations issues d'une enquête ou d'une instruction en cours concernant un crime ou un délit de révéler sciemment ces informations à des tiers est puni de trois ans d'emprisonnement et de 45 000 euros d'amende.
 Sans préjudice des droits de la défense reconnus à la personne suspectée ou poursuivie ou des droits des victimes, lorsque la révélation par une personne mentionnée au premier alinéa est faite à des personnes qu'elle sait susceptibles d'être impliquées comme auteurs, coauteurs, complices ou receleurs dans la commission de ces infractions, et que cette révélation est réalisée dans le dessein d'entraver le déroulement des investigations ou la manifestation de la vérité, les peines sont portées à cinq ans d'emprisonnement et à 75 000 euros d'amende.
 Dans le cas prévu au deuxième alinéa du présent article, lorsque l'enquête ou l'instruction concerne un crime ou un délit puni de dix ans d'emprisonnement relevant de l'article 706-73 du code de procédure pénale, les peines sont portées à sept ans d'emprisonnement et à 100 000 euros d'amende."
